,forum,word,freq,raw_score,colour
1420,conception,escape,1.0,-1,"(1, 0, 0, 0.2)"
1421,conception,excellent,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1422,conception,excited,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1423,conception,exclude,1.0,-1,"(1, 0, 0, 0.2)"
1424,conception,excuse,1.0,-1,"(1, 0, 0, 0.2)"
1425,conception,fabulous,2.0,4,"(0, 0, 1, 0.8)"
1426,conception,fail,1.0,-2,"(1, 0, 0, 0.4)"
1427,conception,envious,1.0,-2,"(1, 0, 0, 0.4)"
1428,conception,false,2.0,-1,"(1, 0, 0, 0.2)"
1429,conception,fallen,1.0,-2,"(1, 0, 0, 0.4)"
1430,conception,fresh,2.0,1,"(0, 0, 1, 0.2)"
1431,conception,funny,1.0,4,"(0, 0, 1, 0.8)"
1432,conception,fortune,1.0,2,"(0, 0, 1, 0.4)"
1433,conception,free,1.0,1,"(0, 0, 1, 0.2)"
1434,conception,forbid,1.0,-1,"(1, 0, 0, 0.2)"
1435,conception,fine,3.0,2,"(0, 0, 1, 0.4)"
1436,conception,fertile,1.0,2,"(0, 0, 1, 0.4)"
1437,conception,feeling,7.0,1,"(0, 0, 1, 0.2)"
1438,conception,forget,1.0,-1,"(1, 0, 0, 0.2)"
1439,conception,fun,1.0,4,"(0, 0, 1, 0.8)"
1440,general_health,pleasure,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1441,general_health,prevent,1.0,-1,"(1, 0, 0, 0.2)"
1442,general_health,poor,3.0,-2,"(1, 0, 0, 0.4)"
1443,general_health,positive,2.0,2,"(0, 0, 1, 0.4)"
1444,general_health,powerful,1.0,2,"(0, 0, 1, 0.4)"
1445,general_health,prepared,2.0,1,"(0, 0, 1, 0.2)"
1446,general_health,pressure,1.0,-1,"(1, 0, 0, 0.2)"
1447,general_health,pretty,2.0,1,"(0, 0, 1, 0.2)"
1448,general_health,risk,1.0,-2,"(1, 0, 0, 0.4)"
1449,general_health,reassuring,2.0,2,"(0, 0, 1, 0.4)"
1450,general_health,refuse,1.0,-2,"(1, 0, 0, 0.4)"
1451,general_health,relieve,1.0,1,"(0, 0, 1, 0.2)"
1452,general_health,sad,2.0,-2,"(1, 0, 0, 0.4)"
1453,general_health,sadly,1.0,-2,"(1, 0, 0, 0.4)"
1454,general_health,safe,2.0,1,"(0, 0, 1, 0.2)"
1455,general_health,safety,1.0,1,"(0, 0, 1, 0.2)"
1456,general_health,piss,1.0,-4,"(1, 0, 0, 0.8)"
1457,general_health,saved,1.0,2,"(0, 0, 1, 0.4)"
1458,general_health,problem,5.0,-2,"(1, 0, 0, 0.4)"
1459,general_health,pay,1.0,-1,"(1, 0, 0, 0.2)"
1460,general_health,matter,2.0,1,"(0, 0, 1, 0.2)"
1461,general_health,pain,6.0,-2,"(1, 0, 0, 0.4)"
1462,general_health,scar,1.0,-2,"(1, 0, 0, 0.4)"
1463,general_health,interesting,1.0,2,"(0, 0, 1, 0.4)"
1464,general_health,joy,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1465,general_health,kind,1.0,2,"(0, 0, 1, 0.4)"
1466,general_health,leading,1.0,2,"(0, 0, 1, 0.4)"
1467,general_health,like,12.0,2,"(0, 0, 1, 0.4)"
1468,general_health,lovely,6.0,3,"(0, 0, 1, 0.6000000000000001)"
1469,general_health,luck,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1470,general_health,painful,1.0,-2,"(1, 0, 0, 0.4)"
1471,general_health,lucky,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1472,general_health,missing,1.0,-2,"(1, 0, 0, 0.4)"
1473,general_health,naive,1.0,-2,"(1, 0, 0, 0.4)"
1474,general_health,natural,2.0,1,"(0, 0, 1, 0.2)"
1475,general_health,nice,4.0,3,"(0, 0, 1, 0.6000000000000001)"
1476,general_health,nonsense,1.0,-2,"(1, 0, 0, 0.4)"
1477,general_health,noticeable,1.0,2,"(0, 0, 1, 0.4)"
1478,general_health,notorious,1.0,-2,"(1, 0, 0, 0.4)"
1479,general_health,overweight,1.0,-1,"(1, 0, 0, 0.2)"
1480,general_health,miss,1.0,-2,"(1, 0, 0, 0.4)"
1481,general_health,scare,1.0,-2,"(1, 0, 0, 0.4)"
1482,general_health,trembling,1.0,-2,"(1, 0, 0, 0.4)"
1483,general_health,severe,1.0,-2,"(1, 0, 0, 0.4)"
1484,general_health,top,2.0,2,"(0, 0, 1, 0.4)"
1485,general_health,trust,1.0,1,"(0, 0, 1, 0.2)"
1486,general_health,unable,1.0,-2,"(1, 0, 0, 0.4)"
1487,general_health,uncomfortable,2.0,-2,"(1, 0, 0, 0.4)"
1488,general_health,upset,1.0,-2,"(1, 0, 0, 0.4)"
1489,general_health,useful,2.0,2,"(0, 0, 1, 0.4)"
1490,general_health,vomiting,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1491,general_health,want,7.0,1,"(0, 0, 1, 0.2)"
1492,general_health,thanks,11.0,2,"(0, 0, 1, 0.4)"
1493,general_health,warm,1.0,1,"(0, 0, 1, 0.2)"
1494,general_health,weird,1.0,-2,"(1, 0, 0, 0.4)"
1495,general_health,wish,3.0,1,"(0, 0, 1, 0.2)"
1496,general_health,worse,7.0,-3,"(1, 0, 0, 0.6000000000000001)"
1497,general_health,worth,4.0,2,"(0, 0, 1, 0.4)"
1498,general_health,wow,1.0,4,"(0, 0, 1, 0.8)"
1499,general_health,wrong,3.0,-2,"(1, 0, 0, 0.4)"
1500,general_health,yes,7.0,1,"(0, 0, 1, 0.2)"
1501,general_health,interested,1.0,2,"(0, 0, 1, 0.4)"
1502,general_health,wasting,1.0,-2,"(1, 0, 0, 0.4)"
1503,general_health,thank,3.0,2,"(0, 0, 1, 0.4)"
1504,general_health,terrible,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1505,general_health,sympathetic,1.0,2,"(0, 0, 1, 0.4)"
1506,general_health,share,1.0,1,"(0, 0, 1, 0.2)"
1507,general_health,shock,1.0,-2,"(1, 0, 0, 0.4)"
1508,general_health,shy,1.0,-1,"(1, 0, 0, 0.2)"
1509,general_health,sick,3.0,-2,"(1, 0, 0, 0.4)"
1510,general_health,sickness,1.0,-2,"(1, 0, 0, 0.4)"
1511,general_health,smear,1.0,-2,"(1, 0, 0, 0.4)"
1512,general_health,smile,3.0,2,"(0, 0, 1, 0.4)"
1513,general_health,solution,3.0,1,"(0, 0, 1, 0.2)"
1514,general_health,sore,1.0,-1,"(1, 0, 0, 0.2)"
1515,general_health,sorry,6.0,-1,"(1, 0, 0, 0.2)"
1516,general_health,stable,1.0,2,"(0, 0, 1, 0.4)"
1517,general_health,stink,2.0,-2,"(1, 0, 0, 0.4)"
1518,general_health,stop,2.0,-1,"(1, 0, 0, 0.2)"
1519,general_health,stopped,3.0,-1,"(1, 0, 0, 0.2)"
1520,general_health,stopping,2.0,-1,"(1, 0, 0, 0.2)"
1521,general_health,stress,1.0,-1,"(1, 0, 0, 0.2)"
1522,general_health,strong,2.0,2,"(0, 0, 1, 0.4)"
1523,general_health,support,2.0,2,"(0, 0, 1, 0.4)"
1524,general_health,sweet,1.0,2,"(0, 0, 1, 0.4)"
1525,general_health,scary,1.0,-2,"(1, 0, 0, 0.4)"
1526,general_health,influential,1.0,2,"(0, 0, 1, 0.4)"
1527,general_health,cancer,1.0,-1,"(1, 0, 0, 0.2)"
1528,general_health,important,2.0,2,"(0, 0, 1, 0.4)"
1529,general_health,care,1.0,2,"(0, 0, 1, 0.4)"
1530,general_health,carefree,1.0,1,"(0, 0, 1, 0.2)"
1531,general_health,careful,1.0,2,"(0, 0, 1, 0.4)"
1532,general_health,clean,1.0,2,"(0, 0, 1, 0.4)"
1533,general_health,clear,5.0,1,"(0, 0, 1, 0.2)"
1534,general_health,clearly,1.0,1,"(0, 0, 1, 0.2)"
1535,general_health,collapse,1.0,-2,"(1, 0, 0, 0.4)"
1536,general_health,comfortable,1.0,2,"(0, 0, 1, 0.4)"
1537,general_health,improving,2.0,2,"(0, 0, 1, 0.4)"
1538,general_health,comforting,1.0,2,"(0, 0, 1, 0.4)"
1539,general_health,concerned,1.0,-2,"(1, 0, 0, 0.4)"
1540,general_health,confident,1.0,2,"(0, 0, 1, 0.4)"
1541,general_health,convinced,1.0,1,"(0, 0, 1, 0.2)"
1542,general_health,cry,1.0,-1,"(1, 0, 0, 0.2)"
1543,general_health,cut,1.0,-1,"(1, 0, 0, 0.2)"
1544,general_health,damage,5.0,-3,"(1, 0, 0, 0.6000000000000001)"
1545,general_health,dangerous,1.0,-2,"(1, 0, 0, 0.4)"
1546,general_health,dead,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1547,general_health,complaint,1.0,-2,"(1, 0, 0, 0.4)"
1548,general_health,die,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1549,general_health,broke,1.0,-1,"(1, 0, 0, 0.2)"
1550,general_health,bore,1.0,-2,"(1, 0, 0, 0.4)"
1551,general_health,accidental,2.0,-2,"(1, 0, 0, 0.4)"
1552,general_health,ache,1.0,-2,"(1, 0, 0, 0.4)"
1553,general_health,affected,1.0,-1,"(1, 0, 0, 0.2)"
1554,general_health,alarm,1.0,-2,"(1, 0, 0, 0.4)"
1555,general_health,allow,1.0,1,"(0, 0, 1, 0.2)"
1556,general_health,angry,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1557,general_health,anxiety,3.0,-2,"(1, 0, 0, 0.4)"
1558,general_health,appreciate,1.0,2,"(0, 0, 1, 0.4)"
1559,general_health,bother,1.0,-2,"(1, 0, 0, 0.4)"
1560,general_health,apprehensive,1.0,-2,"(1, 0, 0, 0.4)"
1561,general_health,awful,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1562,general_health,bad,8.0,-3,"(1, 0, 0, 0.6000000000000001)"
1563,general_health,badly,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1564,general_health,benefit,1.0,2,"(0, 0, 1, 0.4)"
1565,general_health,best,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1566,general_health,better,11.0,2,"(0, 0, 1, 0.4)"
1567,general_health,big,1.0,1,"(0, 0, 1, 0.2)"
1568,general_health,bitter,1.0,-2,"(1, 0, 0, 0.4)"
1569,general_health,appropriate,2.0,2,"(0, 0, 1, 0.4)"
1570,general_health,dilemma,1.0,-1,"(1, 0, 0, 0.2)"
1571,general_health,brilliant,1.0,4,"(0, 0, 1, 0.8)"
1572,general_health,discomfort,2.0,-2,"(1, 0, 0, 0.4)"
1573,general_health,great,5.0,3,"(0, 0, 1, 0.6000000000000001)"
1574,general_health,grim,1.0,-2,"(1, 0, 0, 0.4)"
1575,general_health,growing,2.0,1,"(0, 0, 1, 0.2)"
1576,general_health,growth,2.0,2,"(0, 0, 1, 0.4)"
1577,general_health,happy,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1578,general_health,help,5.0,2,"(0, 0, 1, 0.4)"
1579,general_health,helpful,2.0,2,"(0, 0, 1, 0.4)"
1580,general_health,hero,1.0,2,"(0, 0, 1, 0.4)"
1581,general_health,good,17.0,3,"(0, 0, 1, 0.6000000000000001)"
1582,general_health,hesitate,1.0,-2,"(1, 0, 0, 0.4)"
1583,general_health,hopefully,2.0,2,"(0, 0, 1, 0.4)"
1584,general_health,hopeless,1.0,-2,"(1, 0, 0, 0.4)"
1585,general_health,horrendous,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1586,general_health,horrible,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1587,general_health,huge,1.0,1,"(0, 0, 1, 0.2)"
1588,general_health,hurt,1.0,-2,"(1, 0, 0, 0.4)"
1589,general_health,ill,1.0,-2,"(1, 0, 0, 0.4)"
1590,general_health,disaster,1.0,-2,"(1, 0, 0, 0.4)"
1591,general_health,hope,6.0,2,"(0, 0, 1, 0.4)"
1592,general_health,gold,2.0,2,"(0, 0, 1, 0.4)"
1593,general_health,helping,1.0,2,"(0, 0, 1, 0.4)"
1594,general_health,ensure,1.0,1,"(0, 0, 1, 0.2)"
1595,general_health,dodgy,1.0,-2,"(1, 0, 0, 0.4)"
1596,general_health,godsend,1.0,4,"(0, 0, 1, 0.8)"
1597,general_health,dream,1.0,1,"(0, 0, 1, 0.2)"
1598,general_health,dull,1.0,-2,"(1, 0, 0, 0.4)"
1599,general_health,dysfunction,1.0,-2,"(1, 0, 0, 0.4)"
1600,general_health,easy,1.0,1,"(0, 0, 1, 0.2)"
1601,general_health,embarrassed,1.0,-2,"(1, 0, 0, 0.4)"
1602,general_health,ethical,1.0,2,"(0, 0, 1, 0.4)"
1603,general_health,excited,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1604,general_health,fag,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1605,general_health,exploit,1.0,-2,"(1, 0, 0, 0.4)"
1606,general_health,feeling,7.0,1,"(0, 0, 1, 0.2)"
1607,general_health,fertile,1.0,2,"(0, 0, 1, 0.4)"
1608,general_health,fever,1.0,-2,"(1, 0, 0, 0.4)"
1609,general_health,fine,4.0,2,"(0, 0, 1, 0.4)"
1610,general_health,free,2.0,1,"(0, 0, 1, 0.2)"
1611,general_health,friend,1.0,1,"(0, 0, 1, 0.2)"
1612,general_health,frightened,1.0,-2,"(1, 0, 0, 0.4)"
1613,general_health,glad,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1614,general_health,god,1.0,1,"(0, 0, 1, 0.2)"
1615,parenting,nasty,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1616,parenting,negative,1.0,-2,"(1, 0, 0, 0.4)"
1617,parenting,nice,4.0,3,"(0, 0, 1, 0.6000000000000001)"
1618,parenting,mature,1.0,2,"(0, 0, 1, 0.4)"
1619,parenting,problem,2.0,-2,"(1, 0, 0, 0.4)"
1620,parenting,luck,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1621,parenting,noisy,1.0,-1,"(1, 0, 0, 0.2)"
1622,parenting,loving,1.0,2,"(0, 0, 1, 0.4)"
1623,parenting,mad,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1624,parenting,nonsense,1.0,-2,"(1, 0, 0, 0.4)"
1625,parenting,pretty,1.0,1,"(0, 0, 1, 0.2)"
1626,parenting,offensive,1.0,-2,"(1, 0, 0, 0.4)"
1627,parenting,opportunity,1.0,2,"(0, 0, 1, 0.4)"
1628,parenting,painful,1.0,-2,"(1, 0, 0, 0.4)"
1629,parenting,panic,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1630,parenting,pity,1.0,-2,"(1, 0, 0, 0.4)"
1631,parenting,please,2.0,1,"(0, 0, 1, 0.2)"
1632,parenting,polite,2.0,2,"(0, 0, 1, 0.4)"
1633,parenting,poor,2.0,-2,"(1, 0, 0, 0.4)"
1634,parenting,lovely,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1635,parenting,odd,1.0,-2,"(1, 0, 0, 0.4)"
1636,parenting,love,3.0,3,"(0, 0, 1, 0.6000000000000001)"
1637,parenting,hug,1.0,2,"(0, 0, 1, 0.4)"
1638,parenting,limited,1.0,-1,"(1, 0, 0, 0.2)"
1639,parenting,protect,2.0,1,"(0, 0, 1, 0.2)"
1640,parenting,horrid,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1641,parenting,huge,2.0,1,"(0, 0, 1, 0.2)"
1642,parenting,humiliation,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1643,parenting,hunger,1.0,-2,"(1, 0, 0, 0.4)"
1644,parenting,hurt,5.0,-2,"(1, 0, 0, 0.4)"
1645,parenting,ignore,5.0,-1,"(1, 0, 0, 0.2)"
1646,parenting,important,4.0,2,"(0, 0, 1, 0.4)"
1647,parenting,imposing,1.0,-1,"(1, 0, 0, 0.2)"
1648,parenting,infantile,1.0,-2,"(1, 0, 0, 0.4)"
1649,parenting,insult,1.0,-2,"(1, 0, 0, 0.4)"
1650,parenting,interest,3.0,1,"(0, 0, 1, 0.2)"
1651,parenting,interesting,3.0,2,"(0, 0, 1, 0.4)"
1652,parenting,interruption,1.0,-2,"(1, 0, 0, 0.4)"
1653,parenting,irrational,1.0,-1,"(1, 0, 0, 0.2)"
1654,parenting,kind,4.0,2,"(0, 0, 1, 0.4)"
1655,parenting,kindness,1.0,2,"(0, 0, 1, 0.4)"
1656,parenting,lack,1.0,-2,"(1, 0, 0, 0.4)"
1657,parenting,laugh,1.0,1,"(0, 0, 1, 0.2)"
1658,parenting,leave,2.0,-1,"(1, 0, 0, 0.2)"
1659,parenting,like,22.0,2,"(0, 0, 1, 0.4)"
1660,parenting,losing,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1661,parenting,rage,1.0,-2,"(1, 0, 0, 0.4)"
1662,parenting,worried,4.0,-3,"(1, 0, 0, 0.6000000000000001)"
1663,parenting,recommend,1.0,2,"(0, 0, 1, 0.4)"
1664,parenting,super,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1665,parenting,support,3.0,2,"(0, 0, 1, 0.4)"
1666,parenting,suspended,1.0,-1,"(1, 0, 0, 0.2)"
1667,parenting,thank,2.0,2,"(0, 0, 1, 0.4)"
1668,parenting,thanks,5.0,2,"(0, 0, 1, 0.4)"
1669,parenting,thoughtful,1.0,2,"(0, 0, 1, 0.4)"
1670,parenting,tired,2.0,-2,"(1, 0, 0, 0.4)"
1671,parenting,torture,1.0,-4,"(1, 0, 0, 0.8)"
1672,parenting,ugh,1.0,-2,"(1, 0, 0, 0.4)"
1673,parenting,struggling,1.0,-2,"(1, 0, 0, 0.4)"
1674,parenting,unclear,1.0,-1,"(1, 0, 0, 0.2)"
1675,parenting,useful,1.0,2,"(0, 0, 1, 0.4)"
1676,parenting,want,9.0,1,"(0, 0, 1, 0.2)"
1677,parenting,warn,1.0,-2,"(1, 0, 0, 0.4)"
1678,parenting,warning,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1679,parenting,hope,6.0,2,"(0, 0, 1, 0.4)"
1680,parenting,worst,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1681,parenting,wow,1.0,4,"(0, 0, 1, 0.8)"
1682,parenting,yeah,3.0,1,"(0, 0, 1, 0.2)"
1683,parenting,yes,2.0,1,"(0, 0, 1, 0.2)"
1684,parenting,unhappy,1.0,-2,"(1, 0, 0, 0.4)"
1685,parenting,strength,1.0,2,"(0, 0, 1, 0.4)"
1686,parenting,strange,1.0,-1,"(1, 0, 0, 0.2)"
1687,parenting,straight,1.0,1,"(0, 0, 1, 0.2)"
1688,parenting,refusing,1.0,-2,"(1, 0, 0, 0.4)"
1689,parenting,rescue,1.0,2,"(0, 0, 1, 0.4)"
1690,parenting,respect,1.0,2,"(0, 0, 1, 0.4)"
1691,parenting,responsibility,1.0,1,"(0, 0, 1, 0.2)"
1692,parenting,risk,1.0,-2,"(1, 0, 0, 0.4)"
1693,parenting,sad,1.0,-2,"(1, 0, 0, 0.4)"
1694,parenting,safe,4.0,1,"(0, 0, 1, 0.2)"
1695,parenting,safety,1.0,1,"(0, 0, 1, 0.2)"
1696,parenting,scream,2.0,-2,"(1, 0, 0, 0.4)"
1697,parenting,screaming,3.0,-2,"(1, 0, 0, 0.4)"
1698,parenting,secure,1.0,2,"(0, 0, 1, 0.4)"
1699,parenting,severely,1.0,-2,"(1, 0, 0, 0.4)"
1700,parenting,share,1.0,1,"(0, 0, 1, 0.2)"
1701,parenting,shocking,1.0,-2,"(1, 0, 0, 0.4)"
1702,parenting,shortage,1.0,-2,"(1, 0, 0, 0.4)"
1703,parenting,silly,1.0,-1,"(1, 0, 0, 0.2)"
1704,parenting,slip,1.0,-1,"(1, 0, 0, 0.2)"
1705,parenting,smile,4.0,2,"(0, 0, 1, 0.4)"
1706,parenting,sorry,3.0,-1,"(1, 0, 0, 0.2)"
1707,parenting,starve,1.0,-2,"(1, 0, 0, 0.4)"
1708,parenting,stop,3.0,-1,"(1, 0, 0, 0.2)"
1709,parenting,rant,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1710,parenting,honest,1.0,2,"(0, 0, 1, 0.4)"
1711,parenting,interested,1.0,2,"(0, 0, 1, 0.4)"
1712,parenting,hideous,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1713,parenting,clean,2.0,2,"(0, 0, 1, 0.4)"
1714,parenting,clearly,1.0,1,"(0, 0, 1, 0.2)"
1715,parenting,comfort,1.0,2,"(0, 0, 1, 0.4)"
1716,parenting,concerned,1.0,-2,"(1, 0, 0, 0.4)"
1717,parenting,confidence,1.0,2,"(0, 0, 1, 0.4)"
1718,parenting,confident,1.0,2,"(0, 0, 1, 0.4)"
1719,parenting,confused,1.0,-2,"(1, 0, 0, 0.4)"
1720,parenting,consent,1.0,2,"(0, 0, 1, 0.4)"
1721,parenting,cool,1.0,1,"(0, 0, 1, 0.2)"
1722,parenting,crying,2.0,-2,"(1, 0, 0, 0.4)"
1723,parenting,cut,1.0,-1,"(1, 0, 0, 0.2)"
1724,parenting,dangerous,1.0,-2,"(1, 0, 0, 0.4)"
1725,parenting,dead,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1726,parenting,death,3.0,-2,"(1, 0, 0, 0.4)"
1727,parenting,delighted,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1728,parenting,demand,1.0,-1,"(1, 0, 0, 0.2)"
1729,parenting,depressed,1.0,-2,"(1, 0, 0, 0.4)"
1730,parenting,deprivation,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1731,parenting,desired,1.0,2,"(0, 0, 1, 0.4)"
1732,parenting,difficult,2.0,-1,"(1, 0, 0, 0.2)"
1733,parenting,disability,2.0,-2,"(1, 0, 0, 0.4)"
1734,parenting,chance,1.0,2,"(0, 0, 1, 0.4)"
1735,parenting,disadvantage,1.0,-2,"(1, 0, 0, 0.4)"
1736,parenting,certain,1.0,1,"(0, 0, 1, 0.2)"
1737,parenting,calm,6.0,2,"(0, 0, 1, 0.4)"
1738,parenting,hilarious,1.0,2,"(0, 0, 1, 0.4)"
1739,parenting,ability,1.0,2,"(0, 0, 1, 0.4)"
1740,parenting,accessible,1.0,1,"(0, 0, 1, 0.2)"
1741,parenting,active,3.0,1,"(0, 0, 1, 0.2)"
1742,parenting,agree,5.0,1,"(0, 0, 1, 0.2)"
1743,parenting,alone,1.0,-2,"(1, 0, 0, 0.4)"
1744,parenting,anger,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1745,parenting,annoying,2.0,-2,"(1, 0, 0, 0.4)"
1746,parenting,anxious,2.0,-2,"(1, 0, 0, 0.4)"
1747,parenting,appreciate,1.0,2,"(0, 0, 1, 0.4)"
1748,parenting,avoid,1.0,-1,"(1, 0, 0, 0.2)"
1749,parenting,awful,3.0,-3,"(1, 0, 0, 0.6000000000000001)"
1750,parenting,bad,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1751,parenting,battle,1.0,-1,"(1, 0, 0, 0.2)"
1752,parenting,benefit,1.0,2,"(0, 0, 1, 0.4)"
1753,parenting,best,7.0,3,"(0, 0, 1, 0.6000000000000001)"
1754,parenting,better,6.0,2,"(0, 0, 1, 0.4)"
1755,parenting,big,3.0,1,"(0, 0, 1, 0.2)"
1756,parenting,bizarre,1.0,-2,"(1, 0, 0, 0.4)"
1757,parenting,boring,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1758,parenting,broke,1.0,-1,"(1, 0, 0, 0.2)"
1759,parenting,care,2.0,2,"(0, 0, 1, 0.4)"
1760,parenting,disappear,1.0,-1,"(1, 0, 0, 0.2)"
1761,parenting,broken,2.0,-1,"(1, 0, 0, 0.2)"
1762,parenting,doom,1.0,-2,"(1, 0, 0, 0.4)"
1763,parenting,fortunately,1.0,2,"(0, 0, 1, 0.4)"
1764,parenting,free,1.0,1,"(0, 0, 1, 0.2)"
1765,parenting,friend,2.0,1,"(0, 0, 1, 0.2)"
1766,parenting,frightened,1.0,-2,"(1, 0, 0, 0.4)"
1767,parenting,fun,2.0,4,"(0, 0, 1, 0.8)"
1768,parenting,furious,1.0,-3,"(1, 0, 0, 0.6000000000000001)"
1769,parenting,glad,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1770,parenting,glorious,1.0,2,"(0, 0, 1, 0.4)"
1771,parenting,good,11.0,3,"(0, 0, 1, 0.6000000000000001)"
1772,parenting,forgive,1.0,1,"(0, 0, 1, 0.2)"
1773,parenting,great,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1774,parenting,guarantee,1.0,1,"(0, 0, 1, 0.2)"
1775,parenting,happy,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1776,parenting,hard,7.0,-1,"(1, 0, 0, 0.2)"
1777,parenting,harm,1.0,-2,"(1, 0, 0, 0.4)"
1778,parenting,hate,2.0,-3,"(1, 0, 0, 0.6000000000000001)"
1779,parenting,help,12.0,2,"(0, 0, 1, 0.4)"
1780,parenting,helpful,1.0,2,"(0, 0, 1, 0.4)"
1781,parenting,discomfort,1.0,-2,"(1, 0, 0, 0.4)"
1782,parenting,helping,3.0,2,"(0, 0, 1, 0.4)"
1783,parenting,growing,2.0,1,"(0, 0, 1, 0.2)"
1784,parenting,forget,2.0,-1,"(1, 0, 0, 0.2)"
1785,parenting,god,1.0,1,"(0, 0, 1, 0.2)"
1786,parenting,fit,2.0,1,"(0, 0, 1, 0.2)"
1787,parenting,drown,1.0,-2,"(1, 0, 0, 0.4)"
1788,parenting,ease,1.0,2,"(0, 0, 1, 0.4)"
1789,parenting,flu,1.0,-2,"(1, 0, 0, 0.4)"
1790,parenting,easy,3.0,1,"(0, 0, 1, 0.2)"
1791,parenting,effective,3.0,2,"(0, 0, 1, 0.4)"
1792,parenting,emergency,1.0,-2,"(1, 0, 0, 0.4)"
1793,parenting,engage,1.0,1,"(0, 0, 1, 0.2)"
1794,parenting,enjoy,1.0,2,"(0, 0, 1, 0.4)"
1795,parenting,exciting,2.0,3,"(0, 0, 1, 0.6000000000000001)"
1796,parenting,exclusion,1.0,-1,"(1, 0, 0, 0.2)"
1797,parenting,excuse,1.0,-1,"(1, 0, 0, 0.2)"
1798,parenting,failure,1.0,-2,"(1, 0, 0, 0.4)"
1799,parenting,error,1.0,-2,"(1, 0, 0, 0.4)"
1800,parenting,fair,1.0,2,"(0, 0, 1, 0.4)"
1801,parenting,fire,1.0,-2,"(1, 0, 0, 0.4)"
1802,parenting,fighting,1.0,-2,"(1, 0, 0, 0.4)"
1803,parenting,fight,1.0,-1,"(1, 0, 0, 0.2)"
1804,parenting,feeling,1.0,1,"(0, 0, 1, 0.2)"
1805,parenting,fine,2.0,2,"(0, 0, 1, 0.4)"
1806,parenting,fascinating,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1807,parenting,fan,1.0,3,"(0, 0, 1, 0.6000000000000001)"
1808,parenting,fear,1.0,-2,"(1, 0, 0, 0.4)"
1809,pregnancy,recommend,2.0,2,"(0, 0, 1, 0.4)"
1810,pregnancy,pressure,3.0,-1,"(1, 0, 0, 0.2)"
1811,pregnancy,positive,4.0,2,"(0, 0, 1, 0.4)"
1812,pregnancy,pretend,1.0,-1,"(1, 0, 0, 0.2)"
1813,pregnancy,pretty,7.0,1,"(0, 0, 1, 0.2)"
1814,pregnancy,poor,3.0,-2,"(1, 0, 0, 0.4)"
1815,pregnancy,problem,2.0,-2,"(1, 0, 0, 0.4)"
1816,pregnancy,protect,1.0,1,"(0, 0, 1, 0.2)"
1817,pregnancy,quality,1.0,2,"(0, 0, 1, 0.4)"
1818,pregnancy,reassuring,1.0,2,"(0, 0, 1, 0.4)"
1819,pregnancy,poorly,1.0,-2,"(1, 0, 0, 0.4)"
1820,pregnancy,relieved,1.0,2,"(0, 0, 1, 0.4)"
1821,pregnancy,scary,1.0,-2,"(1, 0, 0, 0.4)"
